Created Date,Cut Off At,Fakultas Text,Fakultas Tujuan Text,Id,Jenis Program Text,Jenjang,Jk,Nama Mhs,Negara Tujuan Text,Nim,Prodi Text,Tgl Mulai,Tgl Selesai,Tipe Text,Univ Tujuan Text,Verified
2018-04-12 05:39:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Veterinary medicine,10909,,S1,,Fanisa Jaya Wahdani Maulania ,Malaysia,0332800616,KEDOKTERAN HEWAN,2018-01-07,2018-01-21,PT,Pusat Kurungan Hewan DBKL,Ya
2022-12-07 14:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8773,Conference/Seminar Workshop,S1,,Rauhansen Ainuna Rizkia DINAH ,Indonesia,0330260219,KEDOKTERAN GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2018-09-10 16:31:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11238,,S1,,PASHA Jannatin Syah Aini ,Malaysia,0331880416,EKONOMI PEMBANGUNAN,2018-08-26,2018-09-01,PT,UTP Malaysia,Ya
2019-05-23 09:31:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Engineering,11738,,S1,,Davin LUSSIANA Marzevani Safiranisa ,Malaysia,1330741418,AKUAKULTUR,2019-04-21,2019-04-24,PT,Universiti Teknologi MARA (UiTM),Ya
2019-05-23 09:31:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Engineering,11739,,S1,,Davin LUSSIANA Marzevani Safiranisa ,Malaysia,1330741418,AKUAKULTUR,2019-04-21,2019-04-24,PT,Universiti Teknologi MARA (UiTM),Ya
2019-07-11 10:01:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,IIUM Gombok,12844,,S2,,Zita Ervianoer Rahmawati Utomo ,Malaysia,1530421017,KESEHATAN MASYARAKAT,2018-09-20,2019-07-10,FT,Universitas Indonesia,Ya
2019-03-20 14:35:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12467,,S1,,Sofia Triston Ayasasmita Soraya ,Taiwan,0330910115,KEDOKTERAN,2019-01-01,2019-01-31,PT,Kaohsiung Medical University,Ya
2017-08-25 07:02:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,9990,,S1,,Sofia Triston Ayasasmita Soraya ,Thailand,0330910115,KEDOKTERAN,2017-07-16,2017-08-13,PT,Mahidol University,Ya
2018-09-10 08:37:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,10323,,Profesi,,Herlambang Istiqfarrani Pandiangan ZAHRANI ,Thailand,0431140212,PENDIDIKAN PROFESI DOKTER GIGI,2018-06-05,2018-06-10,PT,Mahidol University,Ya
2022-01-05 11:37:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Institute of Molecular Biosciences,15539,Internship,S1,,R.A. Suehanna Shafannisa Mardiatul ,Thailand,0330580118,KEDOKTERAN,2022-01-16,2022-02-05,PT,Mahidol University,Ya
2019-10-10 11:05:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,13076,,S1,,Elva Faiza Adzalika Haffiyan ,Thailand,0330710616,KEDOKTERAN HEWAN,2019-11-12,2019-11-14,PT,Prince of Songkla University,Ya
2018-09-10 16:02:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Nakhon Sawan,11541,,S1,,SHABRINA Nirmala Adityani Ajantih ,Thailand,0331440415,MANAJEMEN,2018-08-18,2018-09-01,PT,Mahidol University,Ya
2019-11-12 09:01:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,13388,,S1,,Senda Mauli Fauzaan Amilina ,Malaysia,0331230418,EKONOMI ISLAM,2019-11-17,2019-11-24,PT,University of Malaya,Ya
2019-01-26 17:01:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11388,,S1,,Mieke Nathaniel Chrisharja PRASETYO ,Malaysia,0331380416,MANAJEMEN,2018-11-16,2018-11-19,PT,Universiti Teknologi Malaysia,Ya
2021-10-30 16:26:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Department of Shariah & Economics,15295,Exchange Program,S1,,Oky JUANA Anggun Putricia ,Malaysia,0330650420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Academy of Islamic Studies,Ya
2019-09-14 14:41:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,13047,,S1,,Florika MAGHFIRAH Ratih Germia ,Malaysia,0331650316,ILMU HUKUM,2019-10-15,2019-10-18,PT,Universiti Teknologi MARA (UiTM),Ya
2022-12-15 14:56:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Dentistry,8164,Conference/Seminar Workshop,Spesialis,,Ida Apriantika Hadyan Febby ,India,0363030221,ILMU KONSERVASI GIGI,2022-04-12,2022-08-15,FT,Universitas Indonesia,Ya
2021-07-13 14:52:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of law,14097,Conference/Seminar Workshop,S2,,Saraswati Ciuputri Palupi Susilahati ,Malaysia,0530360320,KENOTARIATAN,2021-07-12,2021-07-12,PT,Universiti Teknologi MARA (UiTM),Ya
2021-03-26 17:38:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Dentistry,14424,Participation in Consortium,Spesialis,,Cinitra Kadek Mahdy Latifah ,India,0363210219,ILMU KONSERVASI GIGI,2020-12-19,2020-12-30,PT,"National Institute of Design, India",Ya
2016-06-08 09:35:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,-,9502,,S1,,Yosua Ksatria Pangesti Fakhrul ,Malaysia,0320200412,EKONOMI ISLAM,2016-01-21,2016-01-24,PT,-,Ya
2017-08-16 10:09:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,9817,,S1,, Shi Fhahira Junda ,Japan,1310441214,BAHASA DAN SASTRA INGGRIS,2017-08-21,2017-08-26,PT,Akatsuki Co.,Ya
2017-08-22 10:50:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,2017 Global Cultural Exchange Summer Camp @ Farmosa,9818,,S1,, Shi Fhahira Junda ,Taiwan,1310441214,BAHASA DAN SASTRA INGGRIS,2017-08-21,2017-08-26,PT,Chang Jung Christian University,Ya
2017-08-18 13:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,the 3rd International Choral Competition Ave Verum 2017,10089,,S1,,Hidayatul Sabta Pradana Faliasthiunus ,Austria,0330450215,KEDOKTERAN GIGI,2017-06-15,2017-06-29,PT,Duale Hochschule Baden-Wurttemberg Ravensburg,Ya
2022-12-15 13:20:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8117,Conference/Seminar Workshop,Spesialis,,Sayyidati Gita Amirah FREDERICH ,Taiwan,0663070118,ILMU ANESTESI,2022-03-08,2022-03-08,PT,China Medical University - UNAIR,Ya
2019-10-04 14:16:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12809,,S1,,Mufidah Nurrosyida Andani Saifuddin ,Malaysia,0331390417,EKONOMI PEMBANGUNAN,2019-10-21,2019-10-25,PT,Management & Science University,Ya
2019-07-10 16:07:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,13248,,S1,,HARTMAN Yusan Irvan Miftahurrizki ,Malaysia,1330321015,GIZI,2018-04-10,2018-05-10,PT,Universitas Indonesia,Ya
2019-07-11 14:09:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Management and Science University,13249,,S1,,HARTMAN Yusan Irvan Miftahurrizki ,Malaysia,1330321015,GIZI,2019-07-02,2019-07-27,PT,Universitas Indonesia,Ya
2020-02-04 09:04:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Singapore,13967,Exchange Program,S1,,HARTMAN Yusan Irvan Miftahurrizki ,Singapore,1330321015,GIZI,2019-07-13,2019-07-22,PT,National University of Singapore,Ya
2017-08-18 16:09:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,the 3rd Asian Undergraduate Summit 2017,10169,,S1,,HARTMAN Yusan Irvan Miftahurrizki ,Singapore,1330321015,GIZI,2017-06-28,2017-07-03,PT,National University of Singapore,Ya
2018-09-21 14:49:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Short Semester Program,11558,,S1,,HARTMAN Yusan Irvan Miftahurrizki ,Malaysia,1330321015,GIZI,2018-07-02,2018-09-27,PT,Universitas Indonesia,Ya
2021-11-03 13:34:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14932,Exchange Program,Profesi,,NATANAEL LALITA Lesmana Aisy ,Switzerland,0431650520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-06-28 11:06:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,"Indonesia Embassy, Singapore",12988,,D3,,Hafidah Andarini Reinaldy Zahra ,Singapore,1130031516,BAHASA INGGRIS,2019-01-28,2019-03-01,PT,"Indonesia Embassy, Singapore",Ya
2021-03-25 16:13:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,Faculty of Education,14759,Exchange Program,S1,,Hafidhatul Melvina Elbaar Malau ,Japan,1330291215,STUDI KEJEPANGAN,2019-10-01,2020-03-31,FT,Kumamoto University,Ya
2019-07-10 13:37:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,13223,,S2,,Alhana Yanuar Sontani UKRAINA ,Italy,0463020114,ILMU KEDOKTERAN KLINIK,2019-06-10,2019-06-15,PT,the international league of dermatological societies,Ya
2022-01-17 15:12:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,15424,Conference/Seminar Workshop,S2,,Fathi Malahayati Manihuruk Rachmat ,Malaysia,1530281019,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2021-06-17,2021-06-17,PT,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,Ya
2020-01-13 14:01:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,law,13316,,S1,,Gabrielle ILYAS Danindya Laraz ,Malaysia,0332430318,ILMU HUKUM,2020-02-01,2020-07-31,FT,UTM,Ya
2020-12-09 15:00:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,13454,Short Program,S1,,Fajarinayah Muzakka Pricilla Prakoeswa ,Malaysia,0330490518,FARMASI,2020-07-20,2020-07-24,PT,Universiti Malaya,Ya
2019-10-15 10:54:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,12765,,S1,,ADELA Orvin Reinaldy Aksan ,Malaysia,0331230317,ILMU HUKUM,2019-11-27,2019-12-01,PT,Universiti Teknologi MARA (UiTM),Ya
2016-05-02 10:27:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,Japanese Studies,9521,,S1,,RIYANA Calisha Djami Pastika ,Japan,1130021210,STUDI KEJEPANGAN,2014-09-01,2015-07-31,FT,,Ya
2021-07-07 15:35:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Division of International Studies,14726,Exchange Program,S1,,Yustisiane Eliaan Zulkarnain Konstantin ,"Korea, South",0330590418,AKUNTANSI,2021-08-19,2021-12-21,FT,Korea University,Ya
2018-09-21 20:49:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,11221,,S1,,Franciska Muliana Poedjijanto Felicia ,Vietnam,0331440216,KEDOKTERAN GIGI,2018-09-11,2018-09-14,PT,Da Nang City,Ya
2021-07-13 14:43:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of law,14096,Conference/Seminar Workshop,S2,,Irayumastuti Febri Pniel Prastyaningtyas ,Malaysia,0530230320,KENOTARIATAN,2021-07-12,2021-07-12,PT,Universiti Teknologi MARA (UiTM),Ya
2019-06-14 10:31:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Veterinary Science,11861,,S1,,Enudio Qurratu'ain Kurniantari Iriani ,Thailand,0332410617,KEDOKTERAN HEWAN,2019-07-01,2019-07-18,PT,Khon Kaen University,Ya
2017-11-01 10:28:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,10268,,Spesialis,,VICTOR Alhifni Asmara KARTIKA ,"Korea, South",0563110217,PERIODONSIA,2017-09-20,2017-09-25,PT,Yonsei University,Ya
2019-08-13 11:26:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,13012,,S1,,Bahrina Azizura KURNIASARI Amelia ,Thailand,0331110316,ILMU HUKUM,2019-09-13,2019-09-16,PT,Bangkok University,Ya
2019-07-12 09:14:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,faculty of Medicine,12574,,S2,,Sherrindra Marita AQFARI Sukmadewi ,Malaysia,1530421018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2019-09-23 11:44:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Universitas Tun Hussein on Malaysia,12925,,S1,,Al-Hafez Eliaan Lailiyah PURNAMAWADITA ,Malaysia,0330080817,TEKNIK LINGKUNGAN,2019-12-01,2020-01-31,PT,Universiti Tun Hussein Onn Malaysia,Ya
2018-11-12 14:43:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,Faculty of Administrative Science and Policy Studies,11451,,S1,,AHMAT Pannya Berlyanta Yahya ,Malaysia,0330080716,ADMINISTRASI PUBLIK,2018-10-14,2018-10-17,PT,Universiti Malaya,Ya
2022-12-07 14:32:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8752,Conference/Seminar Workshop,Profesi,,EKAWESTRI Qori Setiosoputro Nurulain ,Indonesia,0431010221,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2022-01-05 15:05:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Institute of Molecular Biosciences,15434,Internship,S1,,Griselda CAHYANA Rizal Mahira ,Thailand,0330960119,KEDOKTERAN,2022-01-30,2022-02-19,PT,Mahidol University,Ya
2022-12-15 09:26:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8351,Exchange Program,S1,,Griselda CAHYANA Rizal Mahira ,Malaysia,0330960119,KEDOKTERAN,2022-06-27,2022-07-22,PT,Management and Science University,Ya
2019-07-11 15:50:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Faculty Of Medicine,12557,,S2,,NABIELA Kristina Cahyanti Octaviantie ,Malaysia,1530241018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2016-05-09 12:05:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,-,9223,,S1,,Athifa Faturrahman Arisyi Imas ,Malaysia,1310431414,AKUAKULTUR,2016-02-22,2016-06-26,FT,Universiti Putra Malaysia,Ya
2017-08-16 09:53:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Internship Training Program,9801,,S1,,Athifa Faturrahman Arisyi Imas ,Thailand,1310431414,AKUAKULTUR,2017-01-02,2017-04-03,FT,Kasetsart University,Ya
2017-11-30 00:14:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries,10390,,S1,,Athifa Faturrahman Arisyi Imas ,Thailand,1310431414,AKUAKULTUR,2017-11-30,2017-11-30,PT,Kasetsart University,Ya
2018-08-26 20:57:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Department of Tropical Agriculture and International College,10391,,S1,,Athifa Faturrahman Arisyi Imas ,Taiwan,1310431414,AKUAKULTUR,2018-07-10,2018-10-06,PT,National Pingtung University of Science and Technology,Ya
2018-09-28 10:55:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,-,11690,,S1,,Olga HIDAYATI Octerrya ALFAROBY ,China,0310260614,KEDOKTERAN HEWAN,2018-09-13,2018-09-20,PT,Charoen Pokphand Best Student Appreciation (CPBSA) Batch II,Ya
2021-11-03 12:27:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14941,Exchange Program,Profesi,,ALECIA Faiza Andarisa FIRNANDA ,Switzerland,0430810520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-01-26 13:35:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11060,,S1,,Cordellia Khotijah JAZULI Fauziyah ,Thailand,0332750417,AKUNTANSI,2018-10-16,2018-10-19,PT,Chulalongkorn University,Ya
2017-08-25 09:55:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,10131,,S1,,Axcelia KETUT SUDJARWO Asmaradianti ,Thailand,0330580715,ILMU POLITIK,2017-08-25,2017-08-25,PT,Thammasat University,Ya
2020-01-30 11:16:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Griffith University,13468,Exchange Program,S3,,Riyandi Christian Swannjo Prinendia ,Australia,1873201018,KESEHATAN MASYARAKAT,2019-10-29,2019-10-31,PT,Griffith University,Ya
2019-10-04 14:35:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12798,,S1,,VLADIMIR Rahayu Anjuwita Anggoro ,Taiwan,0331920417,MANAJEMEN,2019-10-12,2019-10-18,PT,Chinese Culture University,Ya
2018-05-16 04:16:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Institute of Molecular Biosciences,10667,,S1,,Mochammad Fitriyatul AMERTA Medina ,Thailand,0330380115,KEBIDANAN,2018-01-16,2018-02-10,PT,Mahidol University,Ya
2022-12-07 13:42:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8785,Conference/Seminar Workshop,S1,,Rizal Faisal Choi Waskito ,Indonesia,0330500219,KEDOKTERAN GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2021-03-26 23:39:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Faculty of medicine,14567,Competition,S1,,Dewana Meivitama Agustianto Iriandoko ,Thailand,0330760118,KEDOKTERAN,2021-03-13,2021-03-14,PT,Mahidol University,Ya
2021-08-31 08:33:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14568,Competition,S1,,Dewana Meivitama Agustianto Iriandoko ,Japan,0330760118,KEDOKTERAN,2021-03-07,2021-03-07,PT,Tokyo Medical and Dental University MiSH,Ya
2021-09-15 13:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14569,Competition,S1,,Dewana Meivitama Agustianto Iriandoko ,Thailand,0330760118,KEDOKTERAN,2021-03-11,2021-03-13,PT,Mahidol University,Ya
2022-12-27 11:27:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,8043,Exchange Program,Profesi,,Wulan Handayani Shidqon Fikriyah ,Switzerland,0430200521,PENDIDIKAN PROFESI APOTEKER,2022-02-27,2022-02-27,PT,Massive Open Online Course (MOOC) World Health Organization (WHO) ??? Covid-19 Vaccine Specific-resources,Ya
2021-10-29 17:17:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15361,Exchange Program,S1,,Lestari ZAHRA Alhafiz Dewanto ,Malaysia,0331700419,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2023-03-07,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,,15748,Exchange Program,S1,,Moh.Wahyu Olivia RIF'AT WIDYA ,Malaysia,8330408201,TEKNIK LINGKUNGAN,2023-02-17,2023-02-27,PT,Universiti Tun Hussein Onn Malaysia,
2019-04-10 23:04:00.000,2023-07-31 11:48:43.5926,Fakultas Keperawatan,Fakulti perubatan,11756,,S2,,Dania Vionita Fatmawati Perdani ,Malaysia,1531011318,KEPERAWATAN,2019-04-01,2019-04-12,PT,University of Malaya,Ya
2021-03-25 20:47:00.000,2023-07-31 11:48:43.5926,Fakultas Keperawatan,College of Nursing,14160,Short Program,S1,,Ailani Firnanda Saputri Aksanu ,Taiwan,1331511320,KEPERAWATAN,2021-01-25,2021-02-05,PT,Taipei Medical University,Ya
2016-05-04 13:01:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Management Science,9448,,S1,,ENDANUS Norma Annas Az ,Thailand,0331230412,MANAJEMEN,2015-07-02,2015-07-28,PT,,Ya
2021-03-26 16:52:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Dentistry,14551,Conference/Seminar Workshop,S3,,Vidya Aquila Hendra Pella ,Japan,0730080218,ILMU KEDOKTERAN GIGI,2020-10-10,2020-10-10,PT,Tohoku University,Ya
2021-10-29 18:28:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15147,Exchange Program,S1,,Ike Tobing Reinhart Rullyansyah ,Malaysia,0331930420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2019-05-23 09:27:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Agriculture,11918,,S1,,Lulytha FENNY WIDIATI Pagatiku ,Malaysia,1330881417,AKUAKULTUR,2019-02-08,2019-06-27,FT,Universiti Putra Malaysia,Ya
2016-09-01 04:33:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,-,9217,,S1,,Nayundra Raynaldy Wahyuningwidhi Azhar ,"Korea, South",0310230314,ILMU HUKUM,2016-07-24,2016-08-13,PT,Inha University,Ya
2021-10-30 18:30:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Department of Shariah & Economics,15262,Exchange Program,S1,,Thalia Fajriyah Praptono EDHI ,Malaysia,0330310420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Academy of Islamic Studies,Ya
2019-06-15 13:55:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11936,,S1,,Niswatin Anugerahani Nurshafa NOWI ,Malaysia,0331200417,EKONOMI PEMBANGUNAN,2019-05-13,2019-05-15,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2019-07-12 09:26:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,faculty of Medicine,12681,,S2,,Ghazi WINARTO Widayanto Norin ,Malaysia,1530201018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2022-12-14 10:44:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,Palacky University Olomouc,8284,Exchange Program,S1,,Jihan Selva Roseprilla Rosalia ,Czech Republic,0330650720,ILMU KOMUNIKASI,2022-09-01,2023-01-31,FT,Palacky University Olomouc,Ya
2021-11-16 12:47:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,15407,Exchange Program,S1,,Miftahul Wimona Abram Cantona ,Mongolia,0330610419,AKUNTANSI,2021-09-25,2021-10-03,PT,Mandakh University,Ya
2021-11-03 12:38:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14963,Exchange Program,Profesi,,LATISSA Febriani ROSEA Amilina ,Switzerland,0430950520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2016-05-20 13:33:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,kedokteran hewan,9510,,S1,,Pinaka Arni Mahdy Dewayanti ,Thailand,0320590612,KEDOKTERAN HEWAN,2016-06-18,2016-07-10,PT,Royal University of Agriculture Cambodia,Ya
2018-12-05 20:56:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,School of Fisheries and Aquaculture Science,11555,,S1,,URSULA RIZA Nurrohmah Shah ,Malaysia,1330391415,TEKNOLOGI HASIL PERIKANAN,2018-11-24,2018-12-27,PT,Universiti Malaysia Terengganu,Ya
2022-12-16 13:55:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8191,Conference/Seminar Workshop,Spesialis,,Nahayo Rayareswari Adikoro Adipradana ,Taiwan,0663140118,ILMU ANESTESI,2022-03-08,2022-03-08,PT,China Medical University - UNAIR,Ya
2018-05-16 03:27:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,University of Malaya,10418,,S1,,Jeny Febrianti Syafii S.KED. ,Malaysia,0330010814,KIMIA,2018-02-04,2018-02-06,PT,University of Malaya,Ya
2020-03-19 15:46:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,13805,Participation in Consortium,S1,,SYAFA Anas Maria Purwaningrum ,Malaysia,0330180717,ILMU INFORMASI DAN PERPUSTAKAAN,2020-01-06,2020-01-31,PT,Perpustakaan Tun Seri Lanang Universiti Kebangsaan Malaysia,Ya
2018-09-22 15:45:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Economic,11033,,S1,,Edeline Vivaldi Patamani Zahrani ,Singapore,0230260417,MANAJEMEN,2018-10-14,2018-10-17,PT,"National University of Singapore, Namyang Technological University, Port Authority of Singapore, Port of Tanjung Pelepas - Johor, Google Singapore",Ya
2021-10-25 10:54:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,School of Technology,14585,Conference/Seminar Workshop,S1,,Giovanni Siti Mahendra Oktalidial ,India,0330220818,TEKNIK LINGKUNGAN,2021-04-11,2021-04-12,PT,"PDEU, Gandhinagar",Ya
2021-10-25 10:52:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,School of Technology,14696,Conference/Seminar Workshop,S1,,Elisabeth Ardiatus Hadi TEGUH ,India,0330040818,TEKNIK LINGKUNGAN,2021-04-11,2021-04-12,PT,"PDEU, Gandhinagar",Ya
2019-06-14 14:25:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,"3rd International Conference on Social Sciences, Humanities, and Technology",12075,,S2,,Nazhry Limy Pratiknjo GRATHIMA ,Malaysia,1530071117,PSIKOLOGI,2019-01-26,2019-01-27,PT,Global Academic Excellence,Ya
2018-05-25 06:58:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,10538,,S1,,Vina FARID Sutantyo YUWONO ,Thailand,0330120715,ILMU HUBUNGAN INTERNASIONAL,2018-05-31,2018-06-02,PT,xxx,Ya
2017-08-16 11:34:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,9665,,S1,,Olievia Rudianto Kholishotin Irawan ,"Korea, South",0332060513,FARMASI,2017-07-22,2017-07-23,PT,-,Ya
2021-06-29 15:30:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Foreign Studies,14149,Exchange Program,S2,,Sanju Dzul Renzi Tan ,Japan,1530191020,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2021-05-20,2021-07-31,PT,Osaka University,Ya
